customer_id,order_id,order_date,city,category,product_name,quantity,order_value,payment_method
CUST00434,ORD005269,2025-11-28,Surat,Electronics,Boat Rockerz 550,3,9646,Credit Card
CUST03213,ORD005270,2025-04-26,Rajkot,Electronics,iPhone 15,5,5362,Credit Card
CUST00947,ORD005271,2025-02-18,Pune,Beauty,Maybelline Lipstick,1,11881,Credit Card
CUST02056,ORD005272,2025-10-09,Ahmedabad,Electronics,Sony WH-1000XM5,2,14160,Net Banking
CUST00182,ORD005273,2025-06-14,Mumbai,Home,Philips Air Fryer,5,19556,COD
CUST01058,ORD005274,2025-12-20,Surat,Home,Philips Air Fryer,4,22277,Credit Card
CUST00074,ORD005275,2025-12-27,Vadodara,Sports,Yonex Racket,1,9243,Credit Card
CUST04913,ORD005276,2025-12-06,Rajkot,Sports,Cosco Football,5,18855,Debit Card
CUST04460,ORD005277,2025-07-06,Mumbai,Electronics,iPhone 15,2,4833,UPI
CUST02097,ORD005278,2025-08-26,Mumbai,Electronics,OnePlus 13,2,10206,Credit Card
CUST04217,ORD005279,2025-01-25,Ahmedabad,Electronics,Sony WH-1000XM5,4,12849,COD
CUST00163,ORD005280,2025-09-15,Surat,Home,Philips Air Fryer,5,14112,COD
CUST00896,ORD005281,2025-12-02,Vadodara,Fashion,Allen Solly Shirt,2,13868,Credit Card
CUST00364,ORD005282,2025-02-28,Vadodara,Beauty,Maybelline Lipstick,2,12658,Credit Card
CUST03327,ORD005283,2025-09-29,Ahmedabad,Home,Milton Bottle,3,12833,UPI
CUST01951,ORD005284,2025-10-04,Rajkot,Fashion,Puma Running Shoes,3,8448,COD
CUST01686,ORD005285,2025-03-14,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,1,2942,Debit Card
CUST02771,ORD005286,2025-01-17,Pune,Electronics,Boat Rockerz 550,4,6695,Net Banking
CUST02716,ORD005287,2025-06-26,Pune,Sports,Yonex Racket,1,7523,Debit Card
CUST03844,ORD005288,2025-12-20,Pune,Fashion,Nike Dri-FIT T-Shirt,1,19829,Debit Card
CUST01113,ORD005289,2025-02-04,Mumbai,Sports,Nivia Cricket Kit,2,10581,Debit Card
CUST01173,ORD005290,2025-10-21,Ahmedabad,Electronics,iPhone 15,5,16513,UPI
CUST02020,ORD005291,2025-01-15,Ahmedabad,Electronics,Sony WH-1000XM5,2,12330,COD
CUST02078,ORD005292,2025-06-16,Ahmedabad,Home,Milton Bottle,4,21977,UPI
CUST04158,ORD005293,2025-08-21,Ahmedabad,Sports,Decathlon Yoga Mat,1,3113,Credit Card
CUST03606,ORD005294,2025-05-25,Vadodara,Sports,Nivia Cricket Kit,2,16071,UPI
CUST02166,ORD005295,2025-07-26,Rajkot,Sports,Nivia Cricket Kit,4,10849,COD
CUST01835,ORD005296,2025-06-24,Ahmedabad,Electronics,OnePlus 13,2,22686,UPI
CUST01946,ORD005297,2025-04-10,Ahmedabad,Beauty,Mamaearth Shampoo,1,9734,UPI
CUST01343,ORD005298,2025-11-30,Surat,Electronics,OnePlus 13,2,3776,Net Banking
CUST04955,ORD005299,2025-01-01,Pune,Fashion,Puma Running Shoes,3,4216,Credit Card
CUST02543,ORD005300,2025-01-25,Rajkot,Home,Havells Fan,2,10091,Debit Card
CUST03828,ORD005301,2025-07-15,Surat,Electronics,iPhone 15,3,1063,COD
CUST04869,ORD005302,2025-05-01,Ahmedabad,Electronics,Sony WH-1000XM5,2,6652,Credit Card
CUST04521,ORD005303,2025-02-21,Vadodara,Electronics,iPhone 15,3,16728,Net Banking
CUST02192,ORD005304,2025-10-30,Vadodara,Fashion,Puma Running Shoes,2,11183,Credit Card
CUST00420,ORD005305,2025-07-11,Mumbai,Home,Philips Air Fryer,2,6592,Credit Card
CUST04091,ORD005306,2025-12-17,Mumbai,Home,Havells Fan,5,4980,Credit Card
CUST04654,ORD005307,2025-01-22,Rajkot,Home,Havells Fan,1,10783,Credit Card
CUST03057,ORD005308,2025-11-19,Rajkot,Beauty,Nivea Lotion,2,21415,UPI
CUST02908,ORD005309,2025-03-01,Ahmedabad,Electronics,OnePlus 13,5,23970,Credit Card
CUST01826,ORD005310,2025-11-24,Surat,Electronics,Samsung Galaxy S25,2,7875,UPI
CUST01930,ORD005311,2025-10-14,Surat,Fashion,Levi's 511 Jeans,5,14870,UPI
CUST02508,ORD005312,2025-10-05,Ahmedabad,Home,Philips Air Fryer,3,7968,COD
CUST00066,ORD005313,2025-06-30,Ahmedabad,Sports,Nivia Cricket Kit,4,6529,Net Banking
CUST04582,ORD005314,2025-11-22,Surat,Beauty,Maybelline Lipstick,3,21227,Net Banking
CUST03023,ORD005315,2025-03-24,Mumbai,Electronics,iPhone 15,3,710,Net Banking
CUST04816,ORD005316,2025-02-09,Mumbai,Beauty,Nivea Lotion,1,19830,Credit Card
CUST01379,ORD005317,2025-11-23,Ahmedabad,Beauty,Lakme Face Wash,4,11079,UPI
CUST01572,ORD005318,2025-03-29,Pune,Sports,Decathlon Yoga Mat,4,1875,Net Banking
CUST00546,ORD005319,2025-11-24,Pune,Fashion,Puma Running Shoes,5,5174,Credit Card
CUST01374,ORD005320,2025-01-19,Mumbai,Home,Philips Air Fryer,3,17188,Net Banking
CUST04360,ORD005321,2025-11-18,Rajkot,Electronics,iPhone 15,3,2303,Credit Card
CUST02146,ORD005322,2025-12-01,Pune,Beauty,Maybelline Lipstick,2,4008,COD
CUST02168,ORD005323,2025-08-18,Vadodara,Sports,Yonex Racket,4,24584,Net Banking
CUST04561,ORD005324,2025-09-30,Rajkot,Electronics,Samsung Galaxy S25,5,12122,UPI
CUST00934,ORD005325,2025-12-21,Rajkot,Fashion,Levi's 511 Jeans,5,5252,Debit Card
CUST02779,ORD005326,2025-01-24,Rajkot,Home,Prestige Cooker,3,16151,Net Banking
CUST01907,ORD005327,2025-12-31,Surat,Electronics,Boat Rockerz 550,1,22239,Net Banking
CUST04359,ORD005328,2025-02-11,Mumbai,Home,Prestige Cooker,4,9646,Net Banking
CUST03476,ORD005329,2025-09-18,Vadodara,Electronics,OnePlus 13,2,19328,UPI
CUST00328,ORD005330,2025-12-25,Surat,Home,Prestige Cooker,1,2790,Debit Card
CUST04908,ORD005331,2025-08-07,Mumbai,Electronics,Sony WH-1000XM5,2,17764,UPI
CUST01294,ORD005332,2025-12-09,Rajkot,Sports,Cosco Football,2,15093,COD
CUST00590,ORD005333,2025-06-30,Surat,Electronics,Boat Rockerz 550,1,16615,Net Banking
CUST02881,ORD005334,2025-01-23,Mumbai,Sports,Cosco Football,5,22655,Debit Card
CUST03155,ORD005335,2025-12-30,Mumbai,Fashion,Nike Dri-FIT T-Shirt,2,20888,COD
CUST04047,ORD005336,2025-08-05,Surat,Electronics,Boat Rockerz 550,4,13071,Net Banking
CUST02249,ORD005337,2025-09-01,Pune,Home,Milton Bottle,5,7038,Net Banking
CUST02063,ORD005338,2025-05-03,Surat,Beauty,Lakme Face Wash,4,21008,Credit Card
CUST01385,ORD005339,2025-12-19,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,24277,Debit Card
CUST01801,ORD005340,2025-01-28,Surat,Beauty,Lakme Face Wash,5,20181,Net Banking
CUST01068,ORD005341,2025-06-12,Mumbai,Beauty,Lakme Face Wash,2,10285,Credit Card
CUST03295,ORD005342,2025-12-14,Surat,Fashion,Allen Solly Shirt,1,15536,COD
CUST02140,ORD005343,2025-03-21,Ahmedabad,Sports,Decathlon Yoga Mat,3,7004,UPI
CUST00876,ORD005344,2025-10-19,Mumbai,Electronics,OnePlus 13,4,8734,Debit Card
CUST00897,ORD005345,2025-08-03,Mumbai,Beauty,Nivea Lotion,1,9734,Credit Card
CUST04588,ORD005346,2025-12-09,Rajkot,Fashion,Puma Running Shoes,1,11730,Debit Card
CUST00471,ORD005347,2025-08-18,Mumbai,Electronics,Sony WH-1000XM5,1,16306,Debit Card
CUST04132,ORD005348,2025-12-08,Rajkot,Home,Philips Air Fryer,2,16106,UPI
CUST04237,ORD005349,2025-11-08,Mumbai,Sports,Decathlon Yoga Mat,3,17314,COD
CUST00984,ORD005350,2025-03-12,Rajkot,Fashion,Allen Solly Shirt,5,24776,Debit Card
CUST01364,ORD005351,2025-02-10,Rajkot,Beauty,Lakme Face Wash,3,1620,COD
CUST03716,ORD005352,2025-07-24,Pune,Electronics,iPhone 15,4,15597,Debit Card
CUST02075,ORD005353,2025-02-15,Rajkot,Home,Prestige Cooker,1,20084,UPI
CUST02881,ORD005354,2025-01-05,Vadodara,Fashion,Puma Running Shoes,5,16608,Net Banking
CUST04999,ORD005355,2025-02-03,Vadodara,Sports,Nivia Cricket Kit,3,1979,Net Banking
CUST00518,ORD005356,2025-06-10,Ahmedabad,Fashion,Levi's 511 Jeans,3,18315,COD
CUST00633,ORD005357,2025-07-11,Ahmedabad,Sports,Decathlon Yoga Mat,4,12641,Net Banking
CUST03811,ORD005358,2025-09-17,Ahmedabad,Electronics,Sony WH-1000XM5,3,13599,Net Banking
CUST00472,ORD005359,2025-04-02,Mumbai,Home,Prestige Cooker,3,15906,COD
CUST02351,ORD005360,2025-12-02,Ahmedabad,Sports,Decathlon Yoga Mat,3,8222,Credit Card
CUST01032,ORD005361,2025-09-10,Vadodara,Beauty,Lakme Face Wash,4,3207,Net Banking
CUST02750,ORD005362,2025-04-01,Ahmedabad,Fashion,Puma Running Shoes,3,9204,Net Banking
CUST00791,ORD005363,2025-05-29,Mumbai,Electronics,Sony WH-1000XM5,3,18949,Debit Card
CUST01581,ORD005364,2025-01-05,Pune,Electronics,Sony WH-1000XM5,5,9781,Debit Card
CUST01448,ORD005365,2025-03-04,Ahmedabad,Sports,Yonex Racket,1,5345,Debit Card
CUST00005,ORD005366,2025-12-15,Rajkot,Beauty,Mamaearth Shampoo,1,17865,Net Banking
CUST00035,ORD005367,2025-11-05,Mumbai,Electronics,Samsung Galaxy S25,4,21346,UPI
CUST00487,ORD005368,2025-08-23,Vadodara,Electronics,OnePlus 13,2,20322,Net Banking
CUST00036,ORD005369,2025-05-06,Mumbai,Sports,Decathlon Yoga Mat,3,4466,Credit Card
CUST03288,ORD005370,2025-01-26,Vadodara,Sports,Yonex Racket,2,13633,UPI
CUST02556,ORD005371,2025-08-28,Surat,Sports,Yonex Racket,1,8835,Net Banking
CUST01602,ORD005372,2025-11-09,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,5146,Debit Card
CUST01790,ORD005373,2025-11-28,Ahmedabad,Home,Havells Fan,1,24440,Credit Card
CUST01402,ORD005374,2025-05-28,Surat,Sports,Nivia Cricket Kit,1,18940,Debit Card
CUST00638,ORD005375,2025-12-13,Mumbai,Sports,Cosco Football,3,11341,Debit Card
CUST01765,ORD005376,2025-04-16,Ahmedabad,Sports,Cosco Football,5,12081,Debit Card
CUST02891,ORD005377,2025-08-21,Ahmedabad,Fashion,Levi's 511 Jeans,1,13599,Credit Card
CUST03401,ORD005378,2025-09-01,Surat,Fashion,Allen Solly Shirt,1,8104,Credit Card
CUST01720,ORD005379,2025-10-02,Vadodara,Beauty,Maybelline Lipstick,3,19024,Debit Card
CUST04103,ORD005380,2025-07-30,Pune,Electronics,Sony WH-1000XM5,1,23057,Debit Card
CUST00957,ORD005381,2025-03-23,Pune,Home,Philips Air Fryer,4,12822,UPI
CUST04787,ORD005382,2025-10-06,Pune,Beauty,Maybelline Lipstick,4,23879,Credit Card
CUST01314,ORD005383,2025-08-04,Surat,Electronics,Samsung Galaxy S25,1,3740,Debit Card
CUST00039,ORD005384,2025-08-13,Surat,Beauty,Maybelline Lipstick,4,5246,Net Banking
CUST02275,ORD005385,2025-09-22,Surat,Fashion,Nike Dri-FIT T-Shirt,2,2894,Debit Card
CUST00590,ORD005386,2025-08-26,Ahmedabad,Sports,Yonex Racket,1,7989,Debit Card
CUST04388,ORD005387,2025-12-21,Rajkot,Beauty,Maybelline Lipstick,4,9537,Credit Card
CUST02774,ORD005388,2025-01-02,Pune,Home,Milton Bottle,2,12192,Net Banking
CUST03437,ORD005389,2025-07-23,Ahmedabad,Home,Prestige Cooker,2,18607,Credit Card
CUST04994,ORD005390,2025-06-10,Pune,Electronics,Samsung Galaxy S25,1,11614,Credit Card
CUST03251,ORD005391,2025-12-19,Mumbai,Home,Prestige Cooker,1,16695,Debit Card
CUST02744,ORD005392,2025-02-14,Vadodara,Fashion,Levi's 511 Jeans,2,22956,Debit Card
CUST01626,ORD005393,2025-05-21,Surat,Home,Philips Air Fryer,4,24791,Debit Card
CUST01990,ORD005394,2025-01-05,Ahmedabad,Beauty,Nivea Lotion,5,15501,Net Banking
CUST04816,ORD005395,2025-08-08,Pune,Home,Prestige Cooker,3,8472,Net Banking
CUST03032,ORD005396,2025-07-10,Pune,Beauty,Lakme Face Wash,4,16561,COD
CUST01691,ORD005397,2025-09-10,Vadodara,Beauty,Lakme Face Wash,3,9270,Credit Card
CUST03697,ORD005398,2025-11-15,Surat,Sports,Decathlon Yoga Mat,1,1870,COD
CUST04397,ORD005399,2025-10-05,Rajkot,Fashion,Allen Solly Shirt,2,8158,Credit Card
CUST01291,ORD005400,2025-11-25,Rajkot,Electronics,Boat Rockerz 550,1,10810,Debit Card
CUST00176,ORD005401,2025-07-27,Vadodara,Beauty,Lakme Face Wash,1,10148,COD
CUST02569,ORD005402,2025-10-13,Vadodara,Sports,Yonex Racket,5,23009,Credit Card
CUST04121,ORD005403,2025-07-20,Rajkot,Home,Prestige Cooker,5,23334,COD
CUST03966,ORD005404,2025-06-08,Pune,Home,Philips Air Fryer,1,1063,COD
CUST03715,ORD005405,2025-10-10,Ahmedabad,Electronics,Samsung Galaxy S25,3,8150,COD
CUST01304,ORD005406,2025-03-06,Mumbai,Fashion,Puma Running Shoes,2,19329,Net Banking
CUST01151,ORD005407,2025-04-08,Mumbai,Fashion,Nike Dri-FIT T-Shirt,4,7606,Net Banking
CUST03704,ORD005408,2025-06-30,Mumbai,Beauty,Mamaearth Shampoo,4,4327,UPI
CUST01872,ORD005409,2025-06-10,Mumbai,Beauty,Nivea Lotion,2,23591,COD
CUST03506,ORD005410,2025-07-28,Vadodara,Fashion,Allen Solly Shirt,4,21406,COD
CUST03870,ORD005411,2025-10-02,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,18487,UPI
CUST03653,ORD005412,2025-03-12,Pune,Fashion,Allen Solly Shirt,2,15858,Credit Card
CUST02227,ORD005413,2025-11-30,Mumbai,Electronics,iPhone 15,1,1436,UPI
CUST00571,ORD005414,2025-12-24,Vadodara,Electronics,Boat Rockerz 550,3,15202,Debit Card
CUST02232,ORD005415,2025-12-15,Rajkot,Home,Havells Fan,5,13142,UPI
CUST04636,ORD005416,2025-07-15,Pune,Electronics,Samsung Galaxy S25,5,21632,COD
CUST01726,ORD005417,2025-01-25,Rajkot,Fashion,Puma Running Shoes,3,12107,Debit Card
CUST00500,ORD005418,2025-10-12,Ahmedabad,Fashion,Allen Solly Shirt,2,24776,COD
CUST01921,ORD005419,2025-11-12,Ahmedabad,Beauty,Lakme Face Wash,4,13653,Debit Card
CUST00454,ORD005420,2025-05-03,Surat,Electronics,Boat Rockerz 550,5,8666,UPI
CUST01363,ORD005421,2025-04-15,Vadodara,Fashion,Allen Solly Shirt,2,12376,COD
CUST00810,ORD005422,2025-06-04,Rajkot,Fashion,Levi's 511 Jeans,5,19402,Net Banking
CUST01406,ORD005423,2025-10-17,Rajkot,Electronics,Sony WH-1000XM5,1,10452,Credit Card
CUST00952,ORD005424,2025-11-03,Vadodara,Sports,Nivia Cricket Kit,3,7431,Credit Card
CUST00992,ORD005425,2025-05-05,Surat,Home,Prestige Cooker,1,1390,Debit Card
CUST00085,ORD005426,2025-05-04,Vadodara,Beauty,Maybelline Lipstick,4,789,Debit Card
CUST03040,ORD005427,2025-06-05,Rajkot,Electronics,Samsung Galaxy S25,3,1528,COD
CUST02068,ORD005428,2025-09-08,Ahmedabad,Home,Philips Air Fryer,1,2547,Net Banking
CUST00181,ORD005429,2025-07-29,Rajkot,Fashion,Nike Dri-FIT T-Shirt,1,10354,Credit Card
CUST00953,ORD005430,2025-11-14,Mumbai,Fashion,Nike Dri-FIT T-Shirt,1,11444,UPI
CUST01489,ORD005431,2025-10-20,Vadodara,Beauty,Nivea Lotion,4,13760,UPI
CUST02023,ORD005432,2025-08-14,Surat,Sports,Nivia Cricket Kit,5,20271,Debit Card
CUST00095,ORD005433,2025-02-28,Surat,Home,Philips Air Fryer,2,8598,COD
CUST01716,ORD005434,2025-07-06,Surat,Home,Prestige Cooker,5,21720,Credit Card
CUST02108,ORD005435,2025-05-14,Mumbai,Sports,Decathlon Yoga Mat,4,9252,COD
CUST02077,ORD005436,2025-10-23,Vadodara,Fashion,Allen Solly Shirt,1,23241,COD
CUST01186,ORD005437,2025-05-10,Pune,Beauty,Mamaearth Shampoo,5,9193,UPI
CUST03939,ORD005438,2025-01-22,Vadodara,Electronics,OnePlus 13,3,13012,Net Banking
CUST00724,ORD005439,2025-05-08,Surat,Beauty,Maybelline Lipstick,4,4616,UPI
CUST03434,ORD005440,2025-12-13,Surat,Fashion,Nike Dri-FIT T-Shirt,4,22396,Net Banking
CUST04927,ORD005441,2025-01-14,Surat,Electronics,Samsung Galaxy S25,1,12314,COD
CUST03167,ORD005442,2025-04-21,Mumbai,Electronics,Boat Rockerz 550,2,10982,Debit Card
CUST03283,ORD005443,2025-12-15,Ahmedabad,Electronics,Sony WH-1000XM5,2,5921,COD
CUST00501,ORD005444,2025-02-12,Pune,Electronics,Sony WH-1000XM5,5,23609,COD
CUST02742,ORD005445,2025-06-23,Vadodara,Electronics,Boat Rockerz 550,4,15186,Credit Card
CUST04454,ORD005446,2025-07-26,Pune,Home,Philips Air Fryer,5,6536,Net Banking
CUST03028,ORD005447,2025-11-02,Vadodara,Home,Milton Bottle,1,936,COD
CUST01114,ORD005448,2025-10-05,Pune,Fashion,Levi's 511 Jeans,4,16334,Credit Card
CUST00182,ORD005449,2025-03-10,Vadodara,Fashion,Allen Solly Shirt,2,717,Debit Card
CUST02406,ORD005450,2025-01-25,Vadodara,Fashion,Allen Solly Shirt,3,12572,Credit Card
CUST04872,ORD005451,2025-12-05,Surat,Beauty,Lakme Face Wash,5,16565,COD
CUST01590,ORD005452,2025-04-30,Vadodara,Beauty,Maybelline Lipstick,3,20448,UPI
CUST02391,ORD005453,2025-03-29,Mumbai,Electronics,Boat Rockerz 550,3,4358,UPI
CUST00439,ORD005454,2025-02-14,Pune,Electronics,Samsung Galaxy S25,1,12886,Credit Card
CUST01145,ORD005455,2025-07-10,Ahmedabad,Home,Philips Air Fryer,1,2271,Debit Card
CUST01863,ORD005456,2025-05-21,Rajkot,Electronics,Sony WH-1000XM5,1,17304,COD
CUST02295,ORD005457,2025-02-08,Pune,Home,Milton Bottle,5,15830,Net Banking
CUST00539,ORD005458,2025-03-23,Vadodara,Fashion,Allen Solly Shirt,2,2249,COD
CUST04532,ORD005459,2025-05-02,Ahmedabad,Beauty,Nivea Lotion,4,18388,UPI
CUST04222,ORD005460,2025-12-28,Mumbai,Beauty,Nivea Lotion,5,10817,COD
CUST00367,ORD005461,2025-04-10,Pune,Home,Havells Fan,5,1911,COD
CUST04882,ORD005462,2025-12-04,Vadodara,Sports,Yonex Racket,5,11254,Credit Card
CUST00677,ORD005463,2025-02-16,Vadodara,Home,Prestige Cooker,4,15254,COD
CUST02375,ORD005464,2025-04-18,Rajkot,Home,Philips Air Fryer,2,3251,Net Banking
CUST00577,ORD005465,2025-06-17,Mumbai,Sports,Decathlon Yoga Mat,1,2087,COD
CUST02583,ORD005466,2025-01-29,Vadodara,Home,Prestige Cooker,4,4495,UPI
CUST04966,ORD005467,2025-02-16,Surat,Fashion,Allen Solly Shirt,1,23577,UPI
CUST03938,ORD005468,2025-01-09,Mumbai,Sports,Decathlon Yoga Mat,1,24522,Debit Card
CUST00387,ORD005469,2025-08-29,Rajkot,Fashion,Levi's 511 Jeans,5,2632,COD
CUST01800,ORD005470,2025-02-20,Ahmedabad,Sports,Decathlon Yoga Mat,1,15520,UPI
CUST04250,ORD005471,2025-01-07,Mumbai,Sports,Decathlon Yoga Mat,5,13785,Net Banking
CUST02910,ORD005472,2025-03-27,Vadodara,Beauty,Lakme Face Wash,3,17376,Net Banking
CUST03548,ORD005473,2025-04-15,Vadodara,Fashion,Nike Dri-FIT T-Shirt,3,6104,Credit Card
CUST03563,ORD005474,2025-04-28,Mumbai,Fashion,Puma Running Shoes,1,23755,Debit Card
CUST02077,ORD005475,2025-02-09,Rajkot,Home,Prestige Cooker,5,9047,Net Banking
CUST04743,ORD005476,2025-07-20,Mumbai,Home,Havells Fan,4,7581,COD
CUST03908,ORD005477,2025-01-14,Pune,Fashion,Levi's 511 Jeans,4,7213,UPI
CUST00648,ORD005478,2025-12-03,Pune,Sports,Yonex Racket,1,21280,Debit Card
CUST02036,ORD005479,2025-12-10,Surat,Electronics,OnePlus 13,2,20755,Debit Card
CUST03915,ORD005480,2025-10-17,Rajkot,Home,Philips Air Fryer,5,17192,Debit Card
CUST01709,ORD005481,2025-04-25,Pune,Beauty,Nivea Lotion,1,11296,UPI
CUST03810,ORD005482,2025-12-27,Vadodara,Home,Havells Fan,4,23776,Net Banking
CUST04572,ORD005483,2025-03-30,Ahmedabad,Sports,Yonex Racket,3,4744,Credit Card
CUST00493,ORD005484,2025-04-08,Mumbai,Home,Milton Bottle,2,7963,COD
CUST02163,ORD005485,2025-02-14,Mumbai,Electronics,iPhone 15,2,23940,Credit Card
CUST01738,ORD005486,2025-10-24,Vadodara,Beauty,Mamaearth Shampoo,1,15307,UPI
CUST03647,ORD005487,2025-09-20,Pune,Electronics,Sony WH-1000XM5,3,23768,Debit Card
CUST02813,ORD005488,2025-07-28,Pune,Fashion,Puma Running Shoes,4,7577,Debit Card
CUST02541,ORD005489,2025-02-22,Vadodara,Beauty,Maybelline Lipstick,3,20578,Debit Card
CUST00813,ORD005490,2025-08-29,Rajkot,Beauty,Nivea Lotion,3,16386,Net Banking
CUST03507,ORD005491,2025-01-29,Mumbai,Sports,Cosco Football,2,12172,Debit Card
CUST03350,ORD005492,2025-09-04,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,14671,UPI
CUST04245,ORD005493,2025-04-26,Mumbai,Electronics,Sony WH-1000XM5,3,9307,UPI
CUST02450,ORD005494,2025-05-13,Mumbai,Fashion,Levi's 511 Jeans,3,19618,COD
CUST02892,ORD005495,2025-08-07,Vadodara,Beauty,Nivea Lotion,5,5960,COD
CUST01017,ORD005496,2025-01-21,Ahmedabad,Fashion,Puma Running Shoes,1,11254,Credit Card
CUST00068,ORD005497,2025-01-06,Surat,Electronics,Samsung Galaxy S25,1,23075,Net Banking
CUST03954,ORD005498,2025-03-06,Surat,Fashion,Levi's 511 Jeans,3,7555,COD
CUST02344,ORD005499,2025-03-08,Surat,Sports,Yonex Racket,2,24430,Net Banking
CUST02292,ORD005500,2025-08-24,Rajkot,Fashion,Nike Dri-FIT T-Shirt,3,11291,Net Banking
CUST02998,ORD005501,2025-01-14,Mumbai,Fashion,Nike Dri-FIT T-Shirt,3,21773,COD
CUST02513,ORD005502,2025-07-23,Vadodara,Home,Prestige Cooker,2,22454,Net Banking
CUST00200,ORD005503,2025-08-14,Vadodara,Home,Philips Air Fryer,1,10412,Credit Card
CUST03259,ORD005504,2025-01-12,Pune,Home,Prestige Cooker,4,13899,UPI
CUST04677,ORD005505,2025-08-30,Mumbai,Beauty,Lakme Face Wash,3,4529,Debit Card
CUST01004,ORD005506,2025-07-22,Vadodara,Beauty,Maybelline Lipstick,5,17043,Net Banking
CUST03306,ORD005507,2025-09-13,Vadodara,Electronics,Boat Rockerz 550,5,12265,UPI
CUST01424,ORD005508,2025-01-25,Surat,Electronics,Samsung Galaxy S25,1,1149,COD
CUST04615,ORD005509,2025-09-17,Pune,Beauty,Nivea Lotion,4,15081,Net Banking
CUST01433,ORD005510,2025-01-18,Vadodara,Electronics,OnePlus 13,1,6777,COD
CUST02227,ORD005511,2025-01-07,Surat,Electronics,Sony WH-1000XM5,5,12833,Net Banking
CUST00580,ORD005512,2025-05-13,Pune,Fashion,Puma Running Shoes,5,22234,COD
CUST01440,ORD005513,2025-08-24,Anand,Beauty,Lakme Face Wash,4,1668,COD
CUST00353,ORD005514,2025-03-22,Rajkot,Beauty,Lakme Face Wash,2,1357,Credit Card
CUST00884,ORD005515,2025-05-28,Vadodara,Beauty,Lakme Face Wash,4,8458,Debit Card
CUST04179,ORD005516,2025-12-19,Vadodara,Electronics,OnePlus 13,2,8245,Credit Card
CUST00262,ORD005517,2025-05-28,Surat,Sports,Decathlon Yoga Mat,1,8423,Credit Card
CUST03446,ORD005518,2025-02-05,Mumbai,Sports,Yonex Racket,4,6298,COD
CUST01336,ORD005519,2025-10-04,Ahmedabad,Sports,Yonex Racket,5,20377,COD
CUST03167,ORD005520,2025-10-04,Vadodara,Beauty,Nivea Lotion,3,12498,Credit Card
CUST01185,ORD005521,2025-08-15,Pune,Fashion,Nike Dri-FIT T-Shirt,3,20507,Credit Card
CUST03082,ORD005522,2025-12-19,Rajkot,Home,Philips Air Fryer,1,7223,Debit Card
CUST01277,ORD005523,2025-09-09,Mumbai,Electronics,Samsung Galaxy S25,5,4596,Net Banking
CUST00745,ORD005524,2025-02-24,Rajkot,Home,Prestige Cooker,1,11459,UPI
CUST00641,ORD005525,2025-09-21,Pune,Electronics,Samsung Galaxy S25,4,24079,UPI
CUST01647,ORD005526,2025-04-10,Rajkot,Beauty,Nivea Lotion,1,23470,Credit Card
CUST04616,ORD005527,2025-08-29,Mumbai,Home,Milton Bottle,2,9048,Net Banking
CUST00510,ORD005528,2025-09-30,Rajkot,Fashion,Nike Dri-FIT T-Shirt,2,14561,Net Banking
CUST03773,ORD005529,2025-02-01,Ahmedabad,Beauty,Maybelline Lipstick,3,7225,COD
CUST00744,ORD005530,2025-04-06,Mumbai,Sports,Nivia Cricket Kit,2,19487,Credit Card
CUST02553,ORD005531,2025-05-30,Mumbai,Home,Milton Bottle,4,17642,UPI
CUST02513,ORD005532,2025-09-27,Mumbai,Fashion,Levi's 511 Jeans,3,17716,Credit Card
CUST02029,ORD005533,2025-07-02,Vadodara,Beauty,Maybelline Lipstick,2,24742,Net Banking
CUST02442,ORD005534,2025-04-01,Vadodara,Beauty,Lakme Face Wash,3,4576,Net Banking
CUST02736,ORD005535,2025-12-23,Pune,Electronics,iPhone 15,2,16156,COD
CUST04154,ORD005536,2025-01-20,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,19101,Net Banking
CUST03549,ORD005537,2025-09-07,Pune,Sports,Nivia Cricket Kit,4,22625,Debit Card
CUST02689,ORD005538,2025-08-11,Surat,Sports,Nivia Cricket Kit,1,13977,Credit Card
CUST02375,ORD005539,2025-06-12,Rajkot,Beauty,Nivea Lotion,3,4130,UPI
CUST03065,ORD005540,2025-04-27,Vadodara,Electronics,Boat Rockerz 550,5,11473,Credit Card
CUST00282,ORD005541,2025-12-28,Vadodara,Fashion,Allen Solly Shirt,1,10742,Debit Card
CUST02203,ORD005542,2025-11-09,Rajkot,Electronics,Boat Rockerz 550,1,21120,COD
CUST02151,ORD005543,2025-03-27,Ahmedabad,Beauty,Mamaearth Shampoo,2,13756,Net Banking
CUST02051,ORD005544,2025-03-30,Mumbai,Fashion,Puma Running Shoes,5,5050,COD
CUST02738,ORD005545,2025-02-12,Surat,Beauty,Lakme Face Wash,3,18798,Net Banking
CUST01851,ORD005546,2025-05-28,Pune,Home,Havells Fan,1,11440,COD
CUST04153,ORD005547,2025-02-10,Surat,Sports,Nivia Cricket Kit,1,2175,Debit Card
CUST00427,ORD005548,2025-10-14,Surat,Electronics,Boat Rockerz 550,2,12201,COD
